"rental_date","return_date","film_title","store_address","customer_name","customer_email","customer_address"
"2005-05-29 05:34:44","2005-05-30 05:50:44","ROXANNE REBEL","47 MySakila Drive","GRECO, CHRISTOPHER","CHRISTOPHER.GRECO@sakilacustomer.org","1224 Huejutla de Reyes Boulevard"
"2005-05-29 05:53:23","2005-06-05 04:01:23","SPEAKEASY DATE","47 MySakila Drive","PINSON, JEFFERY","JEFFERY.PINSON@sakilacustomer.org","966 Arecibo Loop"
"2005-05-29 06:03:41","2005-06-03 08:52:41","TIMBERLAND SKY","47 MySakila Drive","DAY, COURTNEY","COURTNEY.DAY@sakilacustomer.org","300 Junan Street"
"2005-05-29 06:05:29","2005-06-05 04:40:29","DANCING FEVER","28 MySQL Boulevard","MILNER, TOM","TOM.MILNER@sakilacustomer.org","535 Ahmadnagar Manor"
"2005-05-29 06:08:15","2005-05-30 07:16:15","GIANT TROOPERS","47 MySakila Drive","VU, ROBERTO","ROBERTO.VU@sakilacustomer.org","1297 Alvorada Parkway"
"2005-05-29 06:12:38","2005-06-03 07:41:38","BARBARELLA STREETCAR","47 MySakila Drive","BARBEE, CLAYTON","CLAYTON.BARBEE@sakilacustomer.org","1407 Pachuca de Soto Place"
"2005-05-29 06:35:13","2005-06-04 03:23:13","GONE TROUBLE","47 MySakila Drive","MAHAN, MATTHEW","MATTHEW.MAHAN@sakilacustomer.org","479 San Felipe del Progreso Avenue"
"2005-05-29 07:00:59","2005-06-06 01:17:59","SANTA PARIS","28 MySQL Boulevard","PETERS, SUE","SUE.PETERS@sakilacustomer.org","817 Bradford Loop"
"2005-05-29 07:25:16","2005-05-30 05:21:16","TOOTSIE PILOT","28 MySQL Boulevard","BROWN, ELIZABETH","ELIZABETH.BROWN@sakilacustomer.org","53 Idfu Parkway"
"2005-05-29 07:32:51","2005-05-30 10:08:51","MALLRATS UNITED","28 MySQL Boulevard","BOWENS, CLIFFORD","CLIFFORD.BOWENS@sakilacustomer.org","207 Cuernavaca Loop"
"2005-05-29 07:35:21","2005-06-05 09:14:21","OUTFIELD MASSACRE","28 MySQL Boulevard","WHITING, ROY","ROY.WHITING@sakilacustomer.org","1658 Jastrzebie-Zdrj Loop"
"2005-05-29 07:38:52","2005-06-03 10:17:52","PICKUP DRIVING","47 MySakila Drive","BREAUX, TED","TED.BREAUX@sakilacustomer.org","183 Haiphong Street"
"2005-05-29 08:08:13","2005-06-07 13:35:13","RULES HUMAN","28 MySQL Boulevard","GRESHAM, ALEX","ALEX.GRESHAM@sakilacustomer.org","251 Florencia Drive"
"2005-05-29 08:10:07","2005-06-05 10:21:07","SLEUTH ORIENT","47 MySakila Drive","GRAVES, BRANDY","BRANDY.GRAVES@sakilacustomer.org","1944 Bamenda Way"
"2005-05-29 08:11:31","2005-06-04 11:18:31","COMA HEAD","28 MySQL Boulevard","HERRMANN, TRACY","TRACY.HERRMANN@sakilacustomer.org","1074 Sanaa Parkway"
"2005-05-29 08:20:08","2005-06-06 08:59:08","KARATE MOON","47 MySakila Drive","HOLLAND, MABEL","MABEL.HOLLAND@sakilacustomer.org","51 Laredo Avenue"
"2005-05-29 08:28:18","2005-06-06 09:21:18","DURHAM PANKY","28 MySQL Boulevard","PERRY, SARA","SARA.PERRY@sakilacustomer.org","125 Citt del Vaticano Boulevard"
"2005-05-29 08:30:36","2005-06-04 12:47:36","CENTER DINOSAUR","47 MySakila Drive","FLORES, JULIA","JULIA.FLORES@sakilacustomer.org","1926 El Alto Avenue"
"2005-05-29 08:35:49","2005-06-04 11:55:49","PRIX UNDEFEATED","28 MySQL Boulevard","BESS, CHARLIE","CHARLIE.BESS@sakilacustomer.org","362 Rajkot Lane"
"2005-05-29 08:36:30","2005-06-05 11:30:30","BEAUTY GREASE","47 MySakila Drive","CHAPA, VERNON","VERNON.CHAPA@sakilacustomer.org","698 Jelets Boulevard"
"2005-05-29 08:39:02","2005-06-06 08:42:02","MALLRATS UNITED","28 MySQL Boulevard","CORNISH, ALLAN","ALLAN.CORNISH@sakilacustomer.org","947 Trshavn Place"
"2005-05-29 09:13:08","2005-06-01 07:05:08","SNATCH SLIPPER","47 MySakila Drive","LANCE, JACOB","JACOB.LANCE@sakilacustomer.org","1866 al-Qatif Avenue"
"2005-05-29 09:22:57","2005-06-01 09:10:57","CAT CONEHEADS","47 MySakila Drive","MILLS, ALICIA","ALICIA.MILLS@sakilacustomer.org","1963 Moscow Place"
"2005-05-29 09:25:10","2005-06-02 04:20:10","VACATION BOONDOCK","47 MySakila Drive","HUNTER, CHARLOTTE","CHARLOTTE.HUNTER@sakilacustomer.org","758 Junan Lane"
"2005-05-29 09:26:34","2005-06-05 07:28:34","HORROR REIGN","47 MySakila Drive","HOLT, TONI","TONI.HOLT@sakilacustomer.org","1936 Cuman Avenue"
"2005-05-29 09:27:00","2005-06-03 04:25:00","NASH CHOCOLAT","28 MySQL Boulevard","MILLER, MARIA","MARIA.MILLER@sakilacustomer.org","900 Santiago de Compostela Parkway"
"2005-05-29 09:33:33","2005-05-31 11:45:33","DRIFTER COMMANDMENTS","28 MySQL Boulevard","SELBY, AARON","AARON.SELBY@sakilacustomer.org","1519 Santiago de los Caballeros Loop"
"2005-05-29 09:41:40","2005-05-30 13:31:40","CLOSER BANG","28 MySQL Boulevard","WALTERS, CASSANDRA","CASSANDRA.WALTERS@sakilacustomer.org","920 Kumbakonam Loop"
"2005-05-29 09:55:43","2005-06-02 04:54:43","MOON BUNCH","28 MySQL Boulevard","MORRIS, HEATHER","HEATHER.MORRIS@sakilacustomer.org","17 Kabul Boulevard"
"2005-05-29 10:14:15","2005-06-04 06:30:15","GRAIL FRANKENSTEIN","47 MySakila Drive","SIMPSON, ELLEN","ELLEN.SIMPSON@sakilacustomer.org","1666 Qomsheh Drive"
"2005-05-29 10:16:42","2005-06-05 08:52:42","DETECTIVE VISION","28 MySQL Boulevard","MASON, JUANITA","JUANITA.MASON@sakilacustomer.org","943 Johannesburg Avenue"
"2005-05-29 10:18:59","2005-06-04 05:03:59","CLUB GRAFFITI","28 MySQL Boulevard","OBRIEN, LEONA","LEONA.OBRIEN@sakilacustomer.org","1308 Sumy Loop"
"2005-05-29 10:26:29","2005-06-01 10:25:29","PILOT HOOSIERS","28 MySQL Boulevard","MCCARTER, MORRIS","MORRIS.MCCARTER@sakilacustomer.org","1568 Celaya Parkway"
"2005-05-29 10:28:45","2005-06-04 12:50:45","POTLUCK MIXED","28 MySQL Boulevard","FIELDS, VICKI","VICKI.FIELDS@sakilacustomer.org","68 Molodetno Manor"
"2005-05-29 10:29:47","2005-06-07 15:27:47","DOCTOR GRAIL","47 MySakila Drive","SHELBY, RICKY","RICKY.SHELBY@sakilacustomer.org","722 Bradford Lane"
"2005-05-29 10:31:56","2005-06-01 14:53:56","DYING MAKER","47 MySakila Drive","PREWITT, KEN","KEN.PREWITT@sakilacustomer.org","1342 Abha Boulevard"
"2005-05-29 10:57:57","2005-06-07 16:23:57","LEGALLY SECRETARY","28 MySQL Boulevard","HART, DANA","DANA.HART@sakilacustomer.org","1089 Iwatsuki Avenue"
"2005-05-29 11:07:25","2005-06-02 14:16:25","RANGE MOONWALKER","28 MySQL Boulevard","BENNETT, JANE","JANE.BENNETT@sakilacustomer.org","1692 Ede Loop"
"2005-05-29 11:09:01","2005-06-03 16:18:01","LANGUAGE COWBOY","28 MySQL Boulevard","BELL, JEAN","JEAN.BELL@sakilacustomer.org","1114 Liepaja Street"
"2005-05-29 11:15:51","2005-06-06 07:48:51","SLEEPLESS MONSOON","28 MySQL Boulevard","RICE, JAMIE","JAMIE.RICE@sakilacustomer.org","879 Newcastle Way"
"2005-05-29 11:32:15","2005-05-31 17:31:15","HUNCHBACK IMPOSSIBLE","28 MySQL Boulevard","COLLINS, DIANE","DIANE.COLLINS@sakilacustomer.org","115 Hidalgo Parkway"
"2005-05-29 11:37:35","2005-05-31 16:47:35","DOGMA FAMILY","47 MySakila Drive","BLACK, VALERIE","VALERIE.BLACK@sakilacustomer.org","782 Mosul Street"
"2005-05-29 11:38:34","2005-06-02 17:04:34","CAMELOT VACATION","47 MySakila Drive","GRAY, JUDY","JUDY.GRAY@sakilacustomer.org","1031 Daugavpils Parkway"
"2005-05-29 11:47:02","2005-06-06 07:14:02","INTERVIEW LIAISONS","28 MySQL Boulevard","BALES, MARTIN","MARTIN.BALES@sakilacustomer.org","368 Hunuco Boulevard"
"2005-05-29 12:20:19","2005-06-02 14:15:19","CIDER DESIRE","28 MySQL Boulevard","TORRES, KELLY","KELLY.TORRES@sakilacustomer.org","1586 Guaruj Place"
"2005-05-29 12:30:46","2005-06-07 09:00:46","OLEANDER CLUE","47 MySakila Drive","MENA, CASEY","CASEY.MENA@sakilacustomer.org","539 Hami Way"
"2005-05-29 12:51:44","2005-06-01 17:43:44","FREAKY POCUS","47 MySakila Drive","OGLESBY, ISAAC","ISAAC.OGLESBY@sakilacustomer.org","186 Skikda Lane"
"2005-05-29 12:56:50","2005-06-07 15:54:50","MADRE GABLES","28 MySQL Boulevard","SCHOFIELD, LEONARD","LEONARD.SCHOFIELD@sakilacustomer.org","88 Nagaon Manor"
"2005-05-29 12:59:14","2005-06-01 16:05:14","BLACKOUT PRIVATE","47 MySakila Drive","BOURQUE, DERRICK","DERRICK.BOURQUE@sakilacustomer.org","1153 Allende Way"
"2005-05-29 13:08:06","2005-06-06 08:19:06","RIDGEMONT SUBMARINE","28 MySQL Boulevard","GRUBER, ARMANDO","ARMANDO.GRUBER@sakilacustomer.org","869 Shikarpur Way"
"2005-05-29 13:18:05","2005-06-07 17:22:05","BARBARELLA STREETCAR","47 MySakila Drive","PREWITT, KEN","KEN.PREWITT@sakilacustomer.org","1342 Abha Boulevard"
"2005-05-29 13:19:43","2005-06-01 18:51:43","DYING MAKER","47 MySakila Drive","OGLESBY, ISAAC","ISAAC.OGLESBY@sakilacustomer.org","186 Skikda Lane"
"2005-05-29 13:23:26","2005-05-30 07:53:26","DYNAMITE TARZAN","28 MySQL Boulevard","WELLS, SHEILA","SHEILA.WELLS@sakilacustomer.org","848 Tafuna Manor"
"2005-05-29 13:35:35","2005-06-03 17:33:35","VIRGINIAN PLUTO","28 MySQL Boulevard","FISHER, CINDY","CINDY.FISHER@sakilacustomer.org","1079 Tel Aviv-Jaffa Boulevard"
"2005-05-29 14:07:58","2005-06-03 08:41:58","BROOKLYN DESERT","47 MySakila Drive","MADRIGAL, RALPH","RALPH.MADRIGAL@sakilacustomer.org","1009 Zanzibar Lane"
"2005-05-29 14:09:53","2005-06-05 20:05:53","HANDICAP BOONDOCK","47 MySakila Drive","ELROD, JAVIER","JAVIER.ELROD@sakilacustomer.org","195 Ilorin Street"
"2005-05-29 14:17:17","2005-06-06 16:46:17","CANDLES GRAPES","47 MySakila Drive","SULLIVAN, DAWN","DAWN.SULLIVAN@sakilacustomer.org","454 Nakhon Sawan Boulevard"
"2005-05-29 14:18:32","2005-06-06 20:14:32","HILLS NEIGHBORS","47 MySakila Drive","FARNSWORTH, JOHN","JOHN.FARNSWORTH@sakilacustomer.org","41 El Alto Parkway"
"2005-05-29 14:23:58","2005-05-30 17:44:58","ALTER VICTORY","47 MySakila Drive","MAHON, DONALD","DONALD.MAHON@sakilacustomer.org","1774 Yaound Place"
"2005-05-29 14:38:57","2005-06-02 13:18:57","JOON NORTHWEST","47 MySakila Drive","FORSYTHE, ENRIQUE","ENRIQUE.FORSYTHE@sakilacustomer.org","1101 Bucuresti Boulevard"
"2005-05-29 14:41:18","2005-06-06 10:39:18","PEAK FOREVER","28 MySQL Boulevard","MORRIS, HEATHER","HEATHER.MORRIS@sakilacustomer.org","17 Kabul Boulevard"
"2005-05-29 14:44:22","2005-06-01 17:28:22","OTHERS SOUP","47 MySakila Drive","CROUSE, ALBERT","ALBERT.CROUSE@sakilacustomer.org","1641 Changhwa Place"
"2005-05-29 15:08:41","2005-05-30 15:51:41","AIRPORT POLLOCK","28 MySQL Boulevard","WATSON, THERESA","THERESA.WATSON@sakilacustomer.org","89 Allappuzha (Alleppey) Manor"
"2005-05-29 15:17:28","2005-06-07 10:07:28","MILLION ACE","28 MySQL Boulevard","FENNELL, ALEXANDER","ALEXANDER.FENNELL@sakilacustomer.org","231 Kaliningrad Place"
"2005-05-29 16:03:03","2005-06-07 11:07:03","STREAK RIDGEMONT","28 MySQL Boulevard","ALLEN, SHIRLEY","SHIRLEY.ALLEN@sakilacustomer.org","217 Botshabelo Place"
"2005-05-29 16:13:55","2005-05-31 16:40:55","COLOR PHILADELPHIA","28 MySQL Boulevard","SLONE, WALLACE","WALLACE.SLONE@sakilacustomer.org","1342 Sharja Way"
"2005-05-29 16:17:07","2005-06-06 18:15:07","CLASH FREDDY","28 MySQL Boulevard","PITT, MAX","MAX.PITT@sakilacustomer.org","1917 Kumbakonam Parkway"
"2005-05-29 16:19:29","2005-06-02 17:22:29","NOON PAPI","28 MySQL Boulevard","MCALISTER, RENE","RENE.MCALISTER@sakilacustomer.org","1895 Zhezqazghan Drive"
"2005-05-29 16:30:42","2005-06-01 19:11:42","FROST HEAD","47 MySakila Drive","GREGORY, SONIA","SONIA.GREGORY@sakilacustomer.org","1279 Udine Parkway"
"2005-05-29 16:32:10","2005-05-31 18:01:10","NEWTON LABYRINTH","28 MySQL Boulevard","BYRD, DEANNA","DEANNA.BYRD@sakilacustomer.org","862 Xintai Lane"
"2005-05-29 16:44:08","2005-06-06 19:21:08","BOILED DARES","47 MySakila Drive","HERZOG, CLAUDE","CLAUDE.HERZOG@sakilacustomer.org","486 Ondo Parkway"
"2005-05-29 16:44:11","2005-06-05 16:11:11","HORROR REIGN","28 MySQL Boulevard","COLLINS, DIANE","DIANE.COLLINS@sakilacustomer.org","115 Hidalgo Parkway"
"2005-05-29 16:57:39","2005-06-01 11:33:39","CHAINSAW UPTOWN","47 MySakila Drive","BARBEE, CLAYTON","CLAYTON.BARBEE@sakilacustomer.org","1407 Pachuca de Soto Place"
"2005-05-29 16:59:44","2005-06-03 16:22:44","MONSTER SPARTACUS","47 MySakila Drive","HALL, JESSICA","JESSICA.HALL@sakilacustomer.org","18 Duisburg Boulevard"
"2005-05-29 17:12:17","2005-06-03 16:06:17","FIREBALL PHILADELPHIA","47 MySakila Drive","HANSON, VIOLA","VIOLA.HANSON@sakilacustomer.org","582 Papeete Loop"
"2005-05-29 17:23:43","2005-06-01 13:06:43","DOUBLE WRATH","47 MySakila Drive","BOYD, EMMA","EMMA.BOYD@sakilacustomer.org","765 Southampton Drive"
"2005-05-29 17:24:48","2005-06-05 12:25:48","GRAFFITI LOVE","47 MySakila Drive","ISBELL, FREDERICK","FREDERICK.ISBELL@sakilacustomer.org","1404 Taguig Drive"
"2005-05-29 17:28:12","2005-05-30 14:59:12","BRIDE INTRIGUE","28 MySQL Boulevard","ROBINS, GREG","GREG.ROBINS@sakilacustomer.org","1786 Salinas Place"
"2005-05-29 17:35:50","2005-06-04 17:05:50","GILMORE BOILED","47 MySakila Drive","YANEZ, LUIS","LUIS.YANEZ@sakilacustomer.org","1346 Mysore Drive"
"2005-05-29 17:38:59","2005-05-31 22:42:59","CONEHEADS SMOOCHY","47 MySakila Drive","FRALEY, JUAN","JUAN.FRALEY@sakilacustomer.org","469 Nakhon Sawan Street"
"2005-05-29 17:52:30","2005-05-30 14:35:30","GARDEN ISLAND","28 MySQL Boulevard","LOPEZ, AMY","AMY.LOPEZ@sakilacustomer.org","176 Mandaluyong Place"
"2005-05-29 18:10:24","2005-06-06 22:53:24","STRANGER STRANGERS","47 MySakila Drive","WAGNER, DOLORES","DOLORES.WAGNER@sakilacustomer.org","316 Uruapan Street"
"2005-05-29 18:18:18","2005-06-07 15:11:18","POLISH BROOKLYN","28 MySQL Boulevard","REID, CONSTANCE","CONSTANCE.REID@sakilacustomer.org","885 Yingkou Manor"
"2005-05-29 18:31:30","2005-05-31 00:18:30","LIES TREATMENT","47 MySakila Drive","SHELBY, RICKY","RICKY.SHELBY@sakilacustomer.org","722 Bradford Lane"
"2005-05-29 18:50:50","2005-06-03 18:36:50","JADE BUNCH","28 MySQL Boulevard","LYNCH, JACKIE","JACKIE.LYNCH@sakilacustomer.org","98 Stara Zagora Boulevard"
"2005-05-29 19:08:20","2005-06-06 20:32:20","HOBBIT ALIEN","28 MySQL Boulevard","GRAHAM, RITA","RITA.GRAHAM@sakilacustomer.org","1386 Yangor Avenue"
"2005-05-29 19:10:20","2005-06-05 19:05:20","INDIAN LOVE","28 MySQL Boulevard","HANSEN, DELORES","DELORES.HANSEN@sakilacustomer.org","810 Palghat (Palakkad) Boulevard"
"2005-05-29 19:12:04","2005-06-04 21:12:04","MALTESE HOPE","47 MySakila Drive","SIMPKINS, ARTHUR","ARTHUR.SIMPKINS@sakilacustomer.org","1157 Nyeri Loop"
"2005-05-29 19:30:42","2005-06-02 16:19:42","WEDDING APOLLO","28 MySQL Boulevard","CARRANZA, TONY","TONY.CARRANZA@sakilacustomer.org","454 Patiala Lane"
"2005-05-29 20:00:30","2005-05-30 19:43:30","DORADO NOTTING","28 MySQL Boulevard","HARVEY, ARLENE","ARLENE.HARVEY@sakilacustomer.org","1014 Loja Manor"
"2005-05-29 20:14:34","2005-06-05 20:56:34","WYOMING STORM","47 MySakila Drive","BILLINGSLEY, HENRY","HENRY.BILLINGSLEY@sakilacustomer.org","1516 Escobar Drive"
"2005-05-29 20:16:12","2005-06-07 17:47:12","GABLES METROPOLIS","47 MySakila Drive","BOYD, EMMA","EMMA.BOYD@sakilacustomer.org","765 Southampton Drive"
"2005-05-29 20:24:28","2005-06-03 15:32:28","SOUP WISDOM","28 MySQL Boulevard","WHITE, BETTY","BETTY.WHITE@sakilacustomer.org","770 Bydgoszcz Avenue"
"2005-05-29 20:26:39","2005-06-06 22:31:39","CHARADE DUFFEL","28 MySQL Boulevard","GILLETTE, DUSTIN","DUSTIN.GILLETTE@sakilacustomer.org","1854 Okara Boulevard"
"2005-05-29 20:39:14","2005-05-31 18:24:14","ARTIST COLDBLOODED","28 MySQL Boulevard","OLVERA, DWAYNE","DWAYNE.OLVERA@sakilacustomer.org","1447 Imus Place"
"2005-05-29 20:47:53","2005-06-02 23:18:53","TITANS JERK","28 MySQL Boulevard","SCHULER, KEVIN","KEVIN.SCHULER@sakilacustomer.org","470 Boksburg Street"
"2005-05-29 21:00:32","2005-06-02 15:15:32","CHANCE RESURRECTION","28 MySQL Boulevard","BENNER, CHESTER","CHESTER.BENNER@sakilacustomer.org","1574 Goinia Boulevard"
"2005-05-29 21:07:22","2005-06-07 00:22:22","MEET CHOCOLATE","47 MySakila Drive","RODRIGUEZ, LAURA","LAURA.RODRIGUEZ@sakilacustomer.org","28 Charlotte Amalie Street"
"2005-05-29 21:31:12","2005-06-04 22:49:12","ROMAN PUNK","28 MySQL Boulevard","QUINTANILLA, ROGER","ROGER.QUINTANILLA@sakilacustomer.org","381 Kabul Way"
"2005-05-29 21:36:00","2005-06-07 17:24:00","MILLION ACE","47 MySakila Drive","HAUSER, COREY","COREY.HAUSER@sakilacustomer.org","984 Novoterkassk Loop"
"2005-05-29 21:39:37","2005-05-30 22:06:37","RANGE MOONWALKER","47 MySakila Drive","CHEATHAM, MARIO","MARIO.CHEATHAM@sakilacustomer.org","1924 Shimonoseki Drive"
"2005-05-29 21:45:32","2005-05-31 19:01:32","SCORPION APOLLO","47 MySakila Drive","RICO, KEITH","KEITH.RICO@sakilacustomer.org","482 Kowloon and New Kowloon Manor"
"2005-05-29 21:49:41","2005-06-04 20:27:41","CLEOPATRA DEVIL","28 MySQL Boulevard","POULIN, BILLY","BILLY.POULIN@sakilacustomer.org","1061 Ede Avenue"
"2005-05-29 21:56:15","2005-06-08 03:18:15","JUGGLER HARDLY","47 MySakila Drive","CASTILLO, GERTRUDE","GERTRUDE.CASTILLO@sakilacustomer.org","850 Salala Loop"
"2005-05-29 21:58:43","2005-06-06 00:54:43","ALASKA PHANTOM","47 MySakila Drive","BOX, BYRON","BYRON.BOX@sakilacustomer.org","521 San Juan Bautista Tuxtepec Place"
"2005-05-29 22:14:55","2005-05-30 17:22:55","LUCKY FLYING","47 MySakila Drive","BISHOP, AGNES","AGNES.BISHOP@sakilacustomer.org","866 Shivapuri Manor"
"2005-05-29 22:16:42","2005-06-06 01:38:42","GOLDMINE TYCOON","47 MySakila Drive","POULIN, BILLY","BILLY.POULIN@sakilacustomer.org","1061 Ede Avenue"
"2005-05-29 22:43:55","2005-06-01 17:43:55","SALUTE APOLLO","28 MySQL Boulevard","WILLIAMS, LINDA","LINDA.WILLIAMS@sakilacustomer.org","692 Joliet Street"
"2005-05-29 22:50:25","2005-06-06 02:27:25","STRANGERS GRAFFITI","28 MySQL Boulevard","FORTIER, RAUL","RAUL.FORTIER@sakilacustomer.org","1747 Rustenburg Place"
"2005-05-29 22:51:20","2005-06-07 17:37:20","FANTASY TROOPERS","47 MySakila Drive","HAWKINS, JILL","JILL.HAWKINS@sakilacustomer.org","1440 Compton Place"
"2005-05-29 23:21:56","2005-06-02 18:40:56","OPEN AFRICAN","28 MySQL Boulevard","ESTEP, TRAVIS","TRAVIS.ESTEP@sakilacustomer.org","289 Santo Andr Manor"
"2005-05-29 23:24:30","2005-05-30 22:00:30","SHOW LORD","28 MySQL Boulevard","PERRY, SARA","SARA.PERRY@sakilacustomer.org","125 Citt del Vaticano Boulevard"
"2005-05-29 23:37:00","2005-06-02 23:38:00","BERETS AGENT","28 MySQL Boulevard","BOUDREAU, BOBBY","BOBBY.BOUDREAU@sakilacustomer.org","1368 Maracabo Boulevard"
"2005-05-29 23:56:42","2005-05-31 04:11:42","POND SEATTLE","47 MySakila Drive","ARCE, HARRY","HARRY.ARCE@sakilacustomer.org","1922 Miraj Way"
"2005-05-30 00:02:08","2005-06-02 05:31:08","DECEIVER BETRAYED","47 MySakila Drive","WILLIS, BERNICE","BERNICE.WILLIS@sakilacustomer.org","29 Pyongyang Loop"
"2005-05-30 00:27:57","2005-06-06 22:19:57","NOON PAPI","28 MySQL Boulevard","ADAM, NATHANIEL","NATHANIEL.ADAM@sakilacustomer.org","786 Matsue Way"
"2005-05-30 00:28:12","2005-06-08 02:43:12","HEAVENLY GUN","47 MySakila Drive","JORDON, JERRY","JERRY.JORDON@sakilacustomer.org","124 al-Manama Way"
"2005-05-30 00:28:41","2005-05-31 20:39:41","TEMPLE ATTRACTION","28 MySQL Boulevard","BARNES, RACHEL","RACHEL.BARNES@sakilacustomer.org","586 Tete Way"
"2005-05-30 00:31:17","2005-06-02 19:14:17","VIDEOTAPE ARSENIC","47 MySakila Drive","SCHILLING, JESSE","JESSE.SCHILLING@sakilacustomer.org","514 Ife Way"
"2005-05-30 00:32:04","2005-06-01 02:21:04","LABYRINTH LEAGUE","28 MySQL Boulevard","GARRETT, NELLIE","NELLIE.GARRETT@sakilacustomer.org","1964 Gijn Manor"
"2005-05-30 00:44:24","2005-05-31 00:58:24","JEDI BENEATH","47 MySakila Drive","MAHON, DONALD","DONALD.MAHON@sakilacustomer.org","1774 Yaound Place"
"2005-05-30 00:58:20","2005-06-01 00:38:20","CANDLES GRAPES","28 MySQL Boulevard","ISBELL, FREDERICK","FREDERICK.ISBELL@sakilacustomer.org","1404 Taguig Drive"
"2005-05-30 01:17:25","2005-06-07 02:00:25","HOURS RAGE","47 MySakila Drive","WATSON, THERESA","THERESA.WATSON@sakilacustomer.org","89 Allappuzha (Alleppey) Manor"
"2005-05-30 01:17:45","2005-06-01 00:56:45","DARES PLUTO","47 MySakila Drive","EDWARDS, JOYCE","JOYCE.EDWARDS@sakilacustomer.org","725 Isesaki Place"
"2005-05-30 01:18:15","2005-06-06 20:20:15","WARDROBE PHANTOM","28 MySQL Boulevard","BRINSON, RUSSELL","RUSSELL.BRINSON@sakilacustomer.org","1642 Charlotte Amalie Drive"
"2005-05-30 01:19:53","2005-06-05 23:40:53","FALCON VOLUME","28 MySQL Boulevard","QUIGLEY, TROY","TROY.QUIGLEY@sakilacustomer.org","983 Santa F Way"
"2005-05-30 01:23:07","2005-06-07 01:50:07","LONELY ELEPHANT","47 MySakila Drive","AQUINO, OSCAR","OSCAR.AQUINO@sakilacustomer.org","956 Nam Dinh Manor"
"2005-05-30 01:35:12","2005-05-31 01:51:12","LIES TREATMENT","28 MySQL Boulevard","MCCURDY, BRAD","BRAD.MCCURDY@sakilacustomer.org","608 Birgunj Parkway"
"2005-05-30 01:35:15","2005-06-06 07:27:15","MUSIC BOONDOCK","47 MySakila Drive","ASHCRAFT, DARRYL","DARRYL.ASHCRAFT@sakilacustomer.org","166 Jinchang Street"
"2005-05-30 01:36:57","2005-06-01 22:44:57","GHOST GROUNDHOG","47 MySakila Drive","CHRISTENSON, NELSON","NELSON.CHRISTENSON@sakilacustomer.org","1764 Jalib al-Shuyukh Parkway"
"2005-05-30 01:43:31","2005-06-01 02:05:31","SLEUTH ORIENT","28 MySQL Boulevard","MURRAY, THELMA","THELMA.MURRAY@sakilacustomer.org","1175 Tanauan Way"
"2005-05-30 01:56:11","2005-06-01 06:34:11","DALMATIONS SWEDEN","28 MySQL Boulevard","WHEAT, FRED","FRED.WHEAT@sakilacustomer.org","433 Florencia Street"
"2005-05-30 02:00:28","2005-06-03 20:16:28","MALLRATS UNITED","47 MySakila Drive","RUNYON, NATHAN","NATHAN.RUNYON@sakilacustomer.org","264 Bhimavaram Manor"
"2005-05-30 02:01:21","2005-06-07 03:25:21","SUNRISE LEAGUE","47 MySakila Drive","MORRIS, HEATHER","HEATHER.MORRIS@sakilacustomer.org","17 Kabul Boulevard"
"2005-05-30 02:01:23","2005-06-02 06:07:23","MASSACRE USUAL","47 MySakila Drive","SCHMIDT, ROSEMARY","ROSEMARY.SCHMIDT@sakilacustomer.org","1215 Pyongyang Parkway"
"2005-05-30 02:10:32","2005-06-01 04:42:32","ELIZABETH SHANE","47 MySakila Drive","MARLOW, SAMUEL","SAMUEL.MARLOW@sakilacustomer.org","604 Bern Place"
"2005-05-30 02:36:20","2005-06-02 07:49:20","PATTON INTERVIEW","28 MySQL Boulevard","BARNES, RACHEL","RACHEL.BARNES@sakilacustomer.org","586 Tete Way"
"2005-05-30 02:45:16","2005-06-08 07:28:16","CASUALTIES ENCINO","28 MySQL Boulevard","GRAVES, BRANDY","BRANDY.GRAVES@sakilacustomer.org","1944 Bamenda Way"
"2005-05-30 02:48:32","2005-06-06 05:43:32","SMOKING BARBARELLA","47 MySakila Drive","CORNWELL, BRETT","BRETT.CORNWELL@sakilacustomer.org","1197 Sokoto Boulevard"
"2005-05-30 03:09:11","2005-06-03 21:27:11","DWARFS ALTER","28 MySQL Boulevard","SPEAR, JEFFREY","JEFFREY.SPEAR@sakilacustomer.org","1860 Taguig Loop"
"2005-05-30 03:14:59","2005-06-05 04:34:59","SWEDEN SHINING","47 MySakila Drive","COUGHLIN, CARLOS","CARLOS.COUGHLIN@sakilacustomer.org","97 Mogiljov Lane"
"2005-05-30 03:27:17","2005-06-06 08:28:17","MUSCLE BRIGHT","28 MySQL Boulevard","NOLEN, CODY","CODY.NOLEN@sakilacustomer.org","1715 Okayama Street"
"2005-05-30 03:39:44","2005-06-07 08:10:44","PRINCESS GIANT","47 MySakila Drive","GRANT, MICHELE","MICHELE.GRANT@sakilacustomer.org","798 Cianjur Avenue"
"2005-05-30 03:43:54","2005-06-08 04:28:54","NORTHWEST POLISH","28 MySQL Boulevard","WILSON, SUSAN","SUSAN.WILSON@sakilacustomer.org","478 Joliet Way"
"2005-05-30 03:54:43","2005-06-01 22:59:43","ROOTS REMEMBER","47 MySakila Drive","DIAZ, EMILY","EMILY.DIAZ@sakilacustomer.org","588 Vila Velha Manor"
